plan_id,state,metal_level,rate,rate_area
54479KL8659923,TX,Gold,328.57,11
37037VQ5143639,OH,Gold,388.32,1
85430BF6875365,NV,Gold,515.5776077,4
88982QH4084329,ND,Bronze,266.34,1
21655LP9501081,AZ,Silver,269.58,5
39299ZU2034561,OR,Catastrophic,184,1
39236RP1700315,LA,Bronze,252.07,5
80186SV5191605,NE,Bronze,250.16,3
52808GY4421805,IL,Gold,381.84,1
37835ER4171012,IN,Silver,345.4,9
12118BT9596285,GA,Platinum,385.84,13
48055OD2124146,OH,Silver,281.79,2
27872GZ9789820,SC,Silver,272.78,38
06880UN5365339,WV,Silver,251.31,7
42645MD2043290,OR,Bronze,203.67,4
22780CX2244747,FL,Silver,284.47,4
86635ZL9162414,AZ,Catastrophic,152.03,4
19841SH0015346,OH,Bronze,284.5,2
71130FG6735693,WI,Gold,367.24,14
08166UP5610437,IN,Silver,375.18,13
30946YV8274855,WI,Silver,287,2
69621ZM2684769,OH,Gold,304.25,11
60935RT3255495,IN,Bronze,234.66,4
60181VV3091867,FL,Platinum,389.77,11
48222JB7332400,OH,Gold,586.43,3
99118KG1875269,GA,Silver,277.72,8
79719YB3751658,WI,Platinum,550.08,8
06556SD5673069,SC,Silver,471.69,39
92018VG5102635,WI,Bronze,210.85,15
08859YF7371239,FL,Catastrophic,204.93,59
62347QS8661194,KS,Silver,232.01,2
96899ZO4306935,FL,Silver,389.4,25
14499QC8345503,SC,Silver,299.09,36
75816TD3573102,WI,Silver,359.64,9
63420CC3548213,IL,Gold,253.48,6
32176WU3156600,SC,Bronze,236.21,6
60230YU0983860,SC,Bronze,277.38,19
53668XE6460434,VA,Catastrophic,178.12,11
82650KY0596786,SC,Gold,346.4,18
35621IA1197508,AZ,Gold,380.68,1
80852SN3880202,SD,Bronze,256.36,1
79496CE2772708,WY,Silver,397.1,2
56026VK6606032,SC,Silver,302.88,24
03429LR1800745,IL,Silver,226.76,6
70353JX8710902,FL,Gold,372.43,8
38454SM1353300,VA,Gold,396.81,7
28987UK7688576,OR,Bronze,217,4
53433UY3822360,TX,Bronze,171.42,15
13489GF3778512,SC,Silver,318.17,24
43978II7528239,GA,Platinum,406.15,13
47579HU4981195,MT,Gold,349.6,4
60228OO3409511,OH,Silver,339.49,1
95928FR8699735,TX,Bronze,203.81,11
77570MF7597559,MI,Silver,326.48,3
25501MY3256853,GA,Silver,336.59,12
14361GF1070977,FL,Silver,440.08,48
08570VE7051432,TN,Bronze,290.33,2
11723BW2730639,OR,Gold,338.89,2
42045SF9691566,FL,Bronze,323.85,50
78779FF9856848,NM,Gold,314.34,4
75212PS8021298,FL,Gold,394.8,60
92327ES3175530,FL,Catastrophic,244.21,64
61796OE2976115,TX,Silver,207.13,5
76755LF1851303,FL,Gold,419.78,51
37793TR9794030,WI,Gold,439.46,13
69328WG2913926,AZ,Gold,376.48,5
82593IU7854612,PA,Bronze,219.09,6
21538FE0116060,GA,Silver,321.69,3
41778DD7246147,VA,Bronze,231.68,3
36022XO0199565,WI,Silver,371.03,6
81576JE8624143,IL,Bronze,240.81,10
88275DG1189328,OH,Silver,416.33,17
42326UA9490386,MI,Gold,365.68,4
56265VF4238218,FL,Gold,339.34,49
33446PO1028431,WI,Silver,322.93,11
55764XY6102762,LA,Bronze,290.94,8
53290PY2018393,AZ,Silver,315.11,5
76011UU6312219,IN,Gold,461.28,5
01472VB6414707,TX,Bronze,209.95,3
84833UF7551702,PA,Gold,248.81,6
65099CL0033175,OH,Bronze,257.82,5
10423XH1873975,IL,Bronze,247.13,13
21209NT0266967,NC,Bronze,274.01,11
13694JN1561863,OH,Silver,358.56,6
82861CP9165339,NV,Platinum,427.6565572,4
65804GC7849013,SC,Gold,367.73,24
15018EU3143755,SD,Catastrophic,199.89,4
75358EH3855250,SC,Silver,314,40
69970RG3855635,AZ,Silver,235.16,6
01927NV8283671,OH,Bronze,266.9,16
57625FG8859349,WI,Bronze,235.29,11
77720KB1163855,MI,Silver,259.31,1
44889BQ3321962,LA,Bronze,267.77,8
41060TH6306730,SC,Bronze,247.39,38
49237AC7383334,GA,Silver,320.08,13
62682WO4710183,MS,Catastrophic,210.11,3
59124LM7888851,IN,Bronze,283.41,11
32798WD3221396,SC,Gold,360.91,15
38354TE2557467,WI,Bronze,284,14
02567PF1110378,WI,Silver,325.37,11
79706GD6334394,TN,Platinum,490.24,6
99287GJ3140871,TN,Bronze,322.59,1
51926VD3148362,WI,Bronze,333.82,12
58576QR8780410,NC,Gold,433.16,15
65684RH3701283,IL,Gold,346.38,10
75741KN7155893,TN,Platinum,366.33,2
29989YI8743135,AZ,Catastrophic,174.84,1
92035OO2760934,UT,Catastrophic,169.66,4
05367RK7219448,GA,Catastrophic,208.03,11
97906BH4499088,AZ,Silver,276.5,7
59093ZC2718466,TN,Bronze,186.61,2
36606DW8183041,FL,Bronze,278.67,40
74681OH4727791,OH,Silver,365.33,13
48218IP1762014,IL,Silver,284.2,13
43397BP1878497,VA,Bronze,232.7,11
89841MN5291695,PA,Silver,193.62,5
08780VI8742265,SC,Silver,313.69,6
64722GD0542796,OH,Bronze,278.58,3
11184JD8378178,NC,Gold,432.41,4
88189MN1955498,FL,Silver,305.18,37
80691LQ6580220,TX,Silver,218.29,5
13904XV3714237,TX,Silver,378.17,3
37548GB9193152,IL,Silver,307.92,4
68932RV0398394,FL,Platinum,383.12,49
38074YY1359473,NV,Silver,321.21,1
14501HM0761104,TX,Platinum,471.05,4
59770BW6992676,NC,Silver,376.74,4
24795TU3092131,FL,Silver,329.51,50
72649QF3463710,MI,Silver,380.34,9
98848WI5862623,SC,Bronze,414.99,16
18978RC2570391,IN,Bronze,284.48,1
12962IG3560399,WI,Silver,345.4,8
54617JW9630467,WI,Bronze,333.43,7
70784BA5617875,SC,Bronze,415.19,12
90913SP4219900,NC,Platinum,500.29,13
66168QE9306033,WI,Bronze,302.25,10
79913QY3882489,PA,Bronze,291.66,6
85563OB7082316,MI,Gold,400.83,4
38881AL9888369,SC,Bronze,250.87,41
67959WN7513295,OH,Gold,342.85,15
36875VJ8276954,NE,Bronze,318.13,4
95293IX8087519,NM,Gold,249.17,1
80064WC4609393,UT,Silver,250.4,2
34681MG8757600,TN,Catastrophic,153.76,2
45923QP0140533,GA,Bronze,271.18,16
10137SI9862945,FL,Gold,404.81,30
59389IM1989385,FL,Platinum,392.44,56
88155ZP7628802,FL,Silver,375.97,1
27848WK1586459,TN,Platinum,538.96,1
05903WD9663497,WV,Gold,329.09,11
28362XH0431414,FL,Bronze,319.1,6
75095XU0493947,IN,Bronze,305.05,13
84326FU2279659,IN,Bronze,252.81,14
18783PO2892586,OH,Silver,408.6,10
54346SG1195153,OR,Bronze,203.67,7
70800LZ5511604,MI,Silver,262.22,8
33202GX5166668,OH,Bronze,237.05,14
92263YG1858038,AL,Gold,306.94,12
49872JQ4992318,TX,Silver,352.44,20
37933VE5126737,PA,Gold,344.16,6
08768XF2678516,MS,Silver,307.61,1
74403SP9895712,IL,Silver,314.33,13
48356DA6344662,FL,Bronze,263.6,49
22505AI0670790,OH,Silver,230.3,1
21956KI8296428,SC,Silver,300.78,16
81099EK9167930,FL,Silver,316.18,6
63347OS9810156,LA,Silver,382.64,5
69690HQ7899698,LA,Catastrophic,187.15,5
58580IP1781944,GA,Bronze,227.24,8
64919LI1426115,FL,Silver,324.98,52
28444HN2615093,GA,Bronze,207.78,3
69610CI5666371,FL,Bronze,234.06,41
27106DT0194930,ND,Gold,356.8,3
83040FG1978765,TX,Silver,238.19,19
58768OB0745562,GA,Gold,346.04,8
43068RB4781633,WI,Bronze,333.43,6
98425HU8239856,OH,Bronze,352.4,10
26044WJ4926552,MI,Gold,414.78,4
71672VU9662214,IN,Silver,404.23,10
76828WS5483263,TX,Catastrophic,237.73,16
57899PR7598188,SC,Silver,327.1,43
47306KE1021313,MI,Bronze,247.04,1
35253ES6218227,GA,Silver,280.22,3
31587GE4272875,SC,Bronze,250.1,23
68287XP0481299,SC,Silver,290.23,15
35886MV0214434,NV,Bronze,335.49,4
52470DJ4678125,VA,Silver,290.71,12
77108XD8767129,TX,Gold,392.47,23
98977MD0974668,SC,Silver,265.58,22
26394MI8994410,MI,Bronze,240.34,13
28180EH3838448,IN,Silver,365.24,11
81519EN2604620,NV,Silver,436.79,4
95826VP5120826,MI,Silver,326.79,3
91298SE5192066,WI,Silver,431.55,9
51205YS2412199,NC,Bronze,281.02,15
34632TD0209035,SC,Gold,356.21,17
32516EC7336121,UT,Gold,285.24,2
26666UW0757766,AR,Bronze,241.5,3
15312FG1548691,MI,Silver,329.95,4
77820PG9809232,SC,Silver,274.77,11
54769IG2249263,FL,Silver,346.18,17
60858WC3999802,IL,Gold,370.94,4
95555TX0725965,TX,Gold,345,5
21172UX4559072,GA,Silver,340.88,13
56533IQ7999815,VA,Bronze,239.52,6
30925JC1157756,IL,Gold,287.19,4
10698XQ0528331,AZ,Gold,440.39,2
56319PH5356397,SC,Silver,282.19,29
76057XO0788848,IL,Bronze,211.45,10
90646IX9636553,UT,Gold,284.75,5
84485CO8141763,FL,Silver,337.32,51
30132ZE4535130,SC,Gold,338.55,41
23776DP9437206,MI,Bronze,248.49,4
36168LR7378464,SC,Gold,356.39,46
83746RF3389780,IN,Bronze,292.16,4
18094LH7329961,TN,Silver,375.89,5
63418DD8396879,NM,Silver,233.96,4
94505TH7788463,WI,Bronze,287.5,11
97800VQ3809504,FL,Platinum,408.81,56
13554QM2815515,FL,Silver,344.66,30
79028TB0322162,PA,Silver,196.08,5
41317RC7448889,FL,Catastrophic,252.71,17
06672RQ6303178,FL,Silver,330.9,58
05289VX2096469,PA,Platinum,388.23,2
83366SM7277885,ME,Bronze,241.38,1
52426MM3176784,AR,Bronze,245.51,6
18209KE3021092,OR,Gold,283,6
10072CV2935714,IN,Bronze,244.5,5
25882CL2407914,AL,Platinum,325.08,1
24737RV8297065,AZ,Silver,333.92,4
74994XV4469285,GA,Gold,333.42,2
31125JG9865236,OH,Bronze,259.04,11
70151OM3068895,TN,Silver,257.04,2
07165HQ8891227,OH,Gold,382.71,15
13893MA6437808,FL,Platinum,507.08,65
30326AY2879036,AK,Silver,561,3
07328NW9503795,OR,Gold,350,4
68703VB0040870,AZ,Bronze,175.03,5
95087BB3934968,SC,Silver,280.85,9
41292BG4206322,IA,Silver,240.12,6
87371LT6533987,MI,Gold,321.27,5
06615VU7995675,GA,Silver,269.88,8
24812UF9210742,TX,Gold,217.49,15
38619OT8339994,MI,Bronze,199.95,5
79880JF4130523,AR,Bronze,244.08,4
28486NY4658446,NM,Silver,197.95,4
18767OA7231641,OH,Gold,364.69,12
21023ZK8403716,WI,Silver,311.27,16
95700US9128316,WI,Bronze,247.66,2
22950JP0026394,WI,Silver,369.4,3
87271EW3717408,SC,Silver,282.17,30
61650TB0126544,SC,Silver,310.96,45
00591QY7738206,LA,Bronze,308.11,5
54017NN3136764,NV,Bronze,269.8576893,4
37390FU2183393,OK,Silver,209.68,5
52245BH4093349,PA,Bronze,216.63,3
10501SO5555303,SC,Silver,318.87,37
95296GU1302418,FL,Silver,302.17,27
59537RQ7060369,TX,Gold,390.21,2
61874QC0437684,WI,Gold,468.28,1
11577NK3396730,UT,Bronze,171.76,1
09702XV1198373,SC,Silver,273.12,27
87025EJ7324370,WI,Bronze,267.02,13
23493CZ6369702,SD,Bronze,277.16,3
26988PQ6345618,GA,Gold,300.81,3
27399MX2425442,MS,Silver,331.47,1
17520XZ9160184,NC,Silver,379.77,9
62678LO8867343,GA,Silver,227.13,2
29207ER1464091,OH,Silver,270.65,4
95392KY3548439,PA,Gold,210.83,4
71389VJ3129126,OH,Bronze,369.02,9
99154WN9724284,IL,Gold,422.17,6
13300XA5066105,FL,Bronze,277.08,11
46887DD8111616,WI,Silver,330.05,7
30474MI8528497,GA,Gold,412.51,11
04315BW8224141,SC,Bronze,183.18,8
76021FU6372164,WI,Bronze,287.5,5
00563VL4118590,AR,Silver,326.74,3
16263JS4642358,SC,Bronze,263.49,18
45497VY6514324,NC,Platinum,495.19,1
35504BN2086305,SC,Bronze,255.23,11
90484YI4549859,MS,Bronze,221.23,1
92676JL9285726,GA,Gold,371.59,3
49956OD8203142,NC,Catastrophic,215.06,1
91715OO6284406,TX,Gold,486.71,4
30857KY2974489,NC,Gold,298.59,9
34723QT1144274,UT,Silver,255.51,1
86801HV4702516,IL,Platinum,381.99,1
51482TL8060800,TX,Gold,267.62,3
38637BG6812862,AL,Silver,261.66,4
40459MA4865223,FL,Bronze,285.25,48
00568TY2727568,MI,Gold,353.63,10
27705EK9874156,OH,Bronze,251.5,13
57244BV6354252,WI,Bronze,282.42,14
32821YK2696390,SC,Silver,331.76,2
39038DI3156677,LA,Bronze,298.33,8
31867HR1688321,SC,Silver,288.27,10
18182QC3379137,IL,Gold,402.45,11
73910MB4026847,MI,Gold,345.98,1
98150EH7854877,MI,Bronze,272.6,5
86043XH4602582,IL,Silver,310.27,5
37180GF6121903,IL,Silver,266.37,6
34689PQ2530978,TN,Bronze,284.56,7
12254UI3839175,FL,Gold,399.62,32
50658NG5835094,IN,Silver,309.84,1
53256SH3187638,UT,Silver,223.32,4
99617ZJ3210700,IL,Bronze,242.1,7
18054BB5360898,SC,Silver,408.87,19
73656KI7112987,FL,Silver,361.87,64
11018RG5061748,IA,Silver,203.44,4
13553IV7973919,MI,Bronze,245.93,4
93595DJ0608443,FL,Bronze,283.53,53
03801ZC4324842,IN,Bronze,244.5,11
57812FE0125196,MI,Silver,332.02,10
59609GJ4712084,OH,Silver,250.06,1
45760WQ3297197,SC,Bronze,245.61,38
07440RV7219015,FL,Silver,414.79,55
25692PI2596294,SC,Bronze,248.1,7
10002XF4003876,FL,Silver,340.66,30
80629BI1409853,MI,Silver,269.67,7
31832QQ1966388,OR,Silver,240,5
50230BW8785805,OR,Gold,313,4
19810RY3570068,IL,Gold,309.57,1
57043QU0862593,IL,Bronze,187.19,1
53082FN8180335,PA,Bronze,180.6,4
59508TL7229372,FL,Gold,465.87,47
66830KW3936763,IN,Bronze,241.28,1
33246SP5928710,KS,Bronze,235.46,4
11377KF8426795,KS,Catastrophic,175.41,4
76590NQ2976245,PA,Silver,168.24,1
17573LS1847314,WI,Gold,366.88,13
36421FM9975593,OK,Silver,271.78,5
18214JQ4890552,NC,Platinum,495.19,14
80761YL3137365,WI,Silver,349.96,10
40078DS0418350,MI,Silver,305.23,4
41638NG3760321,KS,Bronze,201.59,3
51941JU3154013,MO,Gold,489.47,2
54360XI6849750,SC,Bronze,256.75,38
73130XO7208497,MT,Bronze,212,3
29484KK5633629,OH,Silver,345.96,11
04336XI8386004,MI,Gold,357.65,15
47173XK6220999,VA,Gold,316.43,7
72188VG6562216,FL,Silver,318.83,28
51136UU7943720,IL,Bronze,232.82,12
59313IN6478701,FL,Gold,411.3,46
57181FH9369988,IN,Silver,282.93,4
62298PZ8374783,SC,Gold,332.97,12
19208ZP5657467,PA,Platinum,416.25,7
64029MQ1736505,AZ,Silver,356.19,7
57057QY6795544,NC,Gold,377.66,13
27940VH7633036,TX,Silver,318.45,22
28943LW9163439,VA,Gold,426.53,12
12422HF6948607,FL,Silver,314.6,6
49088AH7840078,GA,Bronze,320.45,13
83176WU8611746,TX,Silver,244.43,11
13275PY6050267,FL,Platinum,519.12,54
62457OV2402053,NC,Bronze,286.78,3
38385CE5941735,NV,Bronze,336.87,4
94823FM1717199,LA,Gold,349.21,3
07160FW1547785,SD,Silver,302.89,4
54920WY8359381,PA,Bronze,192.47,2
53125DN9258410,TX,Gold,338.22,6
78700UC6876275,MI,Silver,341.91,10
27273HH0339588,IN,Bronze,272.66,1
53526SM0575981,GA,Silver,437.73,1
54053NJ6911907,SC,Gold,330.62,26
77623SM1138356,AR,Bronze,220.52,2
32108NU1248854,TX,Gold,395.84,2
00949WR7809787,ND,Catastrophic,210.82,4
71587TD1200778,TN,Silver,308.99,2
27326TI4972509,IL,Gold,449.36,1
59177ET9622250,MI,Silver,280.08,2
55409EM6822572,FL,Bronze,298.03,16
75108EB0902611,FL,Gold,341.75,64
82202DH8781703,OR,Bronze,234,7
66310CS6180716,GA,Gold,296.58,2
29776CS1959853,AZ,Silver,317.23,5
79177JC2543452,SC,Gold,319.41,25
06014DP5039430,SD,Silver,276.76,1
71554YM5092733,MT,Bronze,202.26,2
23169CG0485222,LA,Gold,431.48,2
12797BM5291730,SC,Silver,266.92,22
25127HH0372755,GA,Bronze,242.6,11
42528GP3066182,SC,Bronze,414.99,41
60142JQ1476536,FL,Silver,350.39,52
96690RT0124428,FL,Gold,379.73,30
79945VG3643610,IL,Gold,332.21,8
69744SS6866253,SC,Silver,303.86,12
89766QG9402400,MI,Silver,339.77,7
08629VO1195615,SC,Bronze,277.42,12
13642TT2191217,OH,Bronze,217.72,11
63204QA6520028,FL,Silver,214.32,63
42800GI1551875,OH,Silver,354.56,9
57715VU4026745,FL,Platinum,486.19,56
45069VY4144436,FL,Platinum,446.05,60
71681OD3005275,OH,Bronze,223.48,3
07784RO5723585,TX,Silver,307.56,3
54799JC1125428,SC,Silver,275.81,8
99791AG9357177,MI,Gold,487.8,16
54249DC2084734,MI,Gold,382.24,15
43231OU5291509,NC,Bronze,280.37,10
42311BE5063345,VA,Gold,363.76,1
64340IR6803207,SC,Bronze,200.99,26
49631LK5578063,GA,Platinum,366.56,14
54722XY2425105,FL,Bronze,273.27,8
14305WK2168227,FL,Gold,417.26,30
46279QD8890965,GA,Silver,289.27,2
53471HX0829008,PA,Gold,218.56,5
30957OY0107734,WI,Catastrophic,196.17,11
47038PD1423416,IL,Bronze,233.02,5
54996BH7999653,IA,Silver,228.14,6
28594PQ8834508,TX,Silver,292.19,3
81109NG1060090,IA,Gold,274.26,5
31876BU2443610,UT,Bronze,197.48,5
11474OJ6326926,OH,Gold,343.44,2
96165IF5975182,SC,Gold,326.34,7
54502SB7763628,IN,Bronze,305.76,8
66145TB5886698,WI,Silver,404.33,1
40304HQ8221818,FL,Platinum,470.82,9
67883HW5676499,SC,Bronze,226.29,35
82643BR3025377,FL,Silver,360.39,53
60553GD8554682,TX,Catastrophic,236.38,10
64167QE2948403,AZ,Silver,209.41,6
82737AL2275298,OK,Bronze,155.68,4
11205FB8642176,MI,Gold,309.23,6
68331MK8350512,AZ,Gold,311.74,5
55023HW7688209,NM,Silver,237.45,2
42267SQ7321891,FL,Silver,318.83,51
01834FL2737368,AZ,Silver,236,4
42967SV6839766,FL,Silver,334.19,40
27412UL5987225,MI,Bronze,206.24,12
46003DT2495012,TN,Bronze,232.21,4
57193EX3164671,WI,Bronze,264.19,11
22090XL2330285,AK,Gold,714,1
88263GC5339631,FL,Gold,419.78,28
25787QA5721162,MI,Silver,312.79,2
47069BH6532455,FL,Bronze,319.96,64
38099KZ2231435,FL,Gold,398.38,1
92379QC4601447,SC,Silver,313.44,35
37857KE1857093,IN,Gold,384.38,6
04242OI8143874,IN,Bronze,309.84,11
02379IC8723263,SC,Silver,292.95,20
41193NC7346905,FL,Silver,329.92,39
22555MQ7796897,TX,Gold,333.44,26
56554RR3608670,MO,Bronze,251.55,6
96449YC4915414,SC,Silver,297.22,8
01217QF6205398,MO,Silver,297.44,6
72464HI9249687,NV,Gold,292.4479932,1
31637QH3446530,OH,Bronze,245.34,14
61834QA1465733,FL,Gold,476.49,55
30187BI5425952,MI,Gold,374.02,11
01204QR6036093,FL,Catastrophic,193.36,27
68931LJ8471619,IL,Gold,244.79,1
90941CC1514094,TX,Bronze,237.45,26
97018JS0782769,OR,Bronze,232.52,3
40419GK8182289,PA,Silver,241.75,6
38602GS3146906,MI,Gold,356.32,6
41183CN7738905,OH,Gold,338.46,15
79751BR9101849,TX,Gold,303.86,9
44734FM1735445,FL,Bronze,282,56
96587DS7893444,OH,Gold,388.83,8
64567YH4437606,IN,Gold,466.6,17
59581UT9530532,FL,Bronze,348.41,52
61599IB0424088,FL,Bronze,215.27,55
08041WJ1861387,GA,Bronze,214.14,10
11283JW0916876,SC,Silver,291.39,1
10815TB3825395,IL,Gold,452.2,12
86776HY0720693,WI,Silver,310.07,16
74089EH1566651,OR,Bronze,241,6
06910SZ1118970,IL,Silver,371.03,8
53599YB2876663,IA,Gold,344.78,7
55850XM8513942,FL,Platinum,550.69,45
43454ER8788727,SC,Silver,324.84,12
47509TB1953268,IN,Platinum,631.52,8
93410IR6588834,WY,Silver,435.7,3
41031CT5565431,SC,Bronze,269.34,40
89560IQ1325092,MI,Silver,283.39,2
81523BI7022302,SC,Bronze,269.2,46
13125YY9209162,SC,Catastrophic,225.08,26
58980NF1752764,FL,Bronze,264.94,30
80154GE1018830,UT,Gold,306.31,3
78056DF5593052,TX,Bronze,248.27,26
92137XN3042207,ND,Gold,360.92,4
06191CC0400584,NE,Bronze,273.32,2
77989CN3142271,TX,Bronze,248.44,24
80698JJ4437784,FL,Platinum,358.97,3
67823PO8349978,WY,Silver,456.65,3
79564PL9604902,UT,Bronze,210.78,1
06405SQ3313758,UT,Gold,310.54,4
63359HF6982376,OH,Catastrophic,166.37,11
88048PR6769572,MI,Gold,433.92,2
96484RH9469577,OH,Silver,477.57,3
16177SN2875948,FL,Silver,297.51,46
15874UY6782205,WI,Bronze,354.76,15
93988HU9701039,IN,Bronze,248.41,6
91586WQ1022747,SC,Silver,290.69,14
26324VK2748652,TX,Bronze,208.78,17
45185SG5601325,OH,Gold,386.39,7
54960GO0638193,FL,Silver,328.84,46
21381XR4846323,AZ,Silver,271.39,1
05597ZU4023046,AZ,Catastrophic,161.53,4
17031IT1316951,GA,Bronze,228.12,3
77275PC0025638,SC,Silver,278.56,42
99949LP9492813,GA,Bronze,288.54,15
50962FU7946784,OR,Gold,350,5
13823YY1571687,WI,Gold,356.15,14
06194DW2521177,FL,Gold,394.67,50
71027FO6103962,SC,Bronze,259.37,21
11275AG6906337,OH,Bronze,235.9,9
39631EW0847707,PA,Silver,200.58,1
97190ZL0905602,TX,Gold,299.71,7
51484ST0219593,TN,Silver,313.17,3
24414FS6101560,OH,Gold,332.3,12
59315VW4454810,IL,Catastrophic,149.88,6
35379KG8180495,IL,Bronze,199.95,12
92754ST1658480,FL,Bronze,176.82,63
14461PW6667129,FL,Platinum,435.12,1
27588XQ2334080,TN,Silver,247.23,3
59472QN6307867,NC,Bronze,317.75,5
33498EQ9146886,WI,Catastrophic,181.15,7
08070BC5374015,SC,Silver,462.98,44
11821PU7247920,WI,Silver,327.78,15
44952ZL9094079,MT,Silver,267,3
57705UB5762671,SC,Silver,229.42,7
13674OI7492649,AZ,Gold,298.43,5
41183RF8320262,WI,Bronze,304.88,9
45239UW5759285,FL,Platinum,393.13,11
74565ES8517858,SC,Silver,290.15,20
97064IW1110817,AZ,Silver,194.72,6
14748FP1108508,GA,Bronze,226,4
49390KS0892692,FL,Silver,263.86,15
42138WL2020613,FL,Silver,287.64,26
50422VQ2927262,TN,Silver,274.7,3
60108AG4145772,KS,Bronze,245.18,1
65536NK5388939,SC,Gold,325.84,42
94846VN4421371,WI,Silver,314.56,2
90271TN5454085,VA,Gold,321.41,7
27981JC6251382,FL,Platinum,442.93,34
13423RZ6809989,FL,Silver,447.38,53
95026HZ9695911,IL,Silver,207.04,1
65566LV4456568,UT,Bronze,179.3,1
66117KS6803541,SC,Silver,257.02,27
11750TR3038728,FL,Platinum,459.41,58
25701TJ4961497,SC,Silver,271.81,9
91142IC6054915,IL,Silver,308.63,3
57810NM7454438,PA,Gold,248.7,6
66032YH9386131,PA,Silver,295.75,5
31476WR3560358,SC,Bronze,265.11,12
50312UK5785052,FL,Platinum,445.16,40
28509CX5584292,FL,Bronze,273.5,46
06052YP3087695,OR,Bronze,179,3
25815WB9444770,OH,Catastrophic,182.81,4
79601YB4508860,IN,Bronze,232.1,3
36895VH5087865,MI,Bronze,235.08,3
54283PZ6726528,SC,Catastrophic,195.34,35
71279UR8787005,IN,Silver,329.61,7
33836HL5046772,FL,Bronze,250.36,51
40017UZ0923014,IN,Bronze,298.26,10
88075IE0593249,OK,Gold,378.14,3
10395PA3949671,KS,Silver,195.66,3
98525ED9150464,MI,Silver,290.14,13
09983BV3977180,OR,Silver,268,4
89593VJ4732323,SC,Silver,475.96,22
06019JA0717895,SC,Bronze,399.62,18
87142QT1378928,FL,Platinum,427.72,2
62036JJ4049243,NE,Bronze,338.64,3
09523CQ8000775,TX,Bronze,258.8,22
44121SZ9499575,KS,Bronze,185.07,1
90122JD4790390,AR,Catastrophic,139.91,3
49555BQ1749449,IN,Silver,398.2,10
39770ZR2760465,FL,Silver,350.3,40
00833CK4370754,IN,Bronze,244.5,1
94313WQ8579602,IA,Silver,322.34,1
06681QF9151145,KS,Silver,245.15,6
86794QB5362102,FL,Bronze,253.36,9
65813UF3489327,TN,Silver,251.81,3
53422NR3443946,SC,Silver,241.95,27
57628GH3571026,TX,Silver,489.38,14
17432ZX3182133,MI,Silver,267.67,8
42555EO1261292,PA,Gold,344.25,7
66816GR2664792,TX,Silver,244.01,10
51619PN3319165,MS,Bronze,243.42,1
99776SR4941330,SC,Bronze,271.18,40
91813MG8628723,TX,Catastrophic,195.16,7
15554WN8430961,WI,Gold,458.81,1
31093NY4298955,OH,Silver,248.54,1
19640BB7032229,FL,Bronze,267.07,10
50093UB7432713,FL,Gold,386.1,50
64542EP7927603,OH,Bronze,216.24,15
64325QW8410114,FL,Silver,304.41,34
26882KE5242155,TX,Bronze,231.91,18
73294MT7331668,VA,Gold,350.69,8
72744RG7668740,AL,Bronze,225.41,9
67144CH2757930,SC,Gold,492.32,19
98520VL8427712,SC,Gold,366.01,34
53556FK7439599,MO,Silver,402.11,10
44487OO0490736,SC,Silver,301.93,2
77510SS7203939,OR,Bronze,227,4
75765UW6733842,FL,Silver,333.49,24
70825XW5478543,AL,Platinum,435.16,9
12994HK5458461,SC,Silver,325.64,28
15515WP1065176,SC,Silver,292.8,41
76562FK0758879,FL,Bronze,279.47,20
02811KE3560849,FL,Bronze,286.82,29
72030OW9164057,SC,Silver,242.05,5
54870SX1745479,PA,Silver,174.94,4
82126HO9120061,SC,Bronze,268.77,34
49008FR1598247,OH,Silver,343.93,4
96818IG2364746,SC,Catastrophic,230.03,11
87442TD6608270,SC,Bronze,233.8,25
76961KJ4363309,MI,Platinum,337.64,5
45518XN6069982,FL,Silver,306.43,6
45481XX9728961,TX,Bronze,201.73,1
13701UH0880704,OH,Bronze,198.05,4
65201IP1245577,FL,Silver,365.42,62
33235HI8013468,LA,Gold,392.33,3
88208XT1649537,AZ,Bronze,414.34,2
40712CM8013819,IL,Bronze,255.05,5
83097VN9167449,LA,Silver,376.16,4
29644HR8495843,AZ,Bronze,206.45,1
98739GE9850209,MT,Bronze,219.15,3
28890VK1570617,WI,Platinum,697.54,15
06133XZ2680320,VA,Silver,318.07,12
17246XL0001294,WI,Silver,315.28,8
19525NE0497752,IN,Bronze,277.38,9
73052FE6896828,OH,Gold,415.99,15
27403JU6264130,NH,Bronze,190.33,1
70765EY9413676,OR,Silver,285,5
47063EW7928410,MI,Bronze,285.94,3
09621LT7669087,OR,Bronze,187,3
01641VX3322571,SC,Bronze,278.84,43
20974KT2272700,TN,Silver,284.4,5
41237BN5737411,TX,Silver,275.52,3
94298RZ4963176,KS,Gold,276.58,3
08287NN3683257,OR,Gold,331.26,3
65146SM8500321,FL,Platinum,437.08,49
05312XK6850151,FL,Gold,448.14,6
22642TX4499394,SC,Bronze,247.68,10
20068LL2604660,GA,Bronze,297.21,3
52685HN8953336,NC,Silver,427.18,6
56317RP1677330,IL,Gold,302.33,1
31770VK2091043,FL,Platinum,432.99,46
36761HV9718399,OH,Silver,322.85,5
42486VR2091187,IN,Silver,289.16,15
37090DC9015075,IL,Silver,545.27,7
83998KN6763233,OH,Silver,301.92,2
00740US0751391,SC,Bronze,244.13,7
